,Código da Rede,Rede,Código da Etapa,Etapa,Código da GRE,GRE,Código do Município,Município,Código da Escola,Escola,Edição,Proficiência Média,Desvio Padrão,Padrão de Desempenho,Elementar I,Elementar II,Básico,Desejável,Estudantes Previstos,Estudantes Efetivos,Percentual de Participação
97,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2601102,ARARIPINA,26000687,ESCOLA NOSSA SENHORA DA CONCEICAO,2008,167.9,"33,6",Elementar II,"21,2","54,5","15,2","9,1",-,33,-
98,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2601102,ARARIPINA,26000717,ESCOLA PASCOAL JOSE DE BARROS,2008,186.2,"25,7",Básico,"0,0","50,0","50,0","0,0",-,8,-
99,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2601102,ARARIPINA,26000725,ESCOLA PAULO BATISTA MODESTO,2008,190.0,"37,5",Básico,"33,3","0,0","33,3","33,3",-,3,-
100,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2601102,ARARIPINA,26000768,ESCOLA PROCOPIO JOSE MODESTO,2008,173.6,"41,1",Elementar II,"14,3","42,9","42,9","0,0",-,7,-
101,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2601102,ARARIPINA,26000806,ESCOLA PROFESSORA PRAXEDES ALVES DE SOUZA,2008,149.4,"22,0",Elementar I,"50,0","50,0","0,0","0,0",-,6,-
102,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2601102,ARARIPINA,26000849,ESCOLA ANTONIO BRAZ SOBRINHO,2008,171.7,"30,8",Elementar II,"30,0","30,0","40,0","0,0",-,10,-
103,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2601102,ARARIPINA,26000865,ESCOLA SAO MARCOS,2008,159.7,"38,9",Elementar II,"33,3","66,7","0,0","0,0",-,3,-
104,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2601102,ARARIPINA,26000873,ESCOLA SERRA DO APERTO,2008,173.0,"38,4",Elementar II,"14,3","28,6","57,1","0,0",-,7,-
105,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2601102,ARARIPINA,26000881,ESCOLA SERRA DO SANTINO,2008,163.5,"18,7",Elementar II,"20,0","60,0","20,0","0,0",-,5,-
106,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2601102,ARARIPINA,26000903,ESCOLA SITIO JATOBA,2008,162.2,"42,2",Elementar II,"40,0","40,0","0,0","20,0",-,5,-
107,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2601102,ARARIPINA,26000911,ESCOLA SIQUEIRA,2008,195.8,"47,5",Básico,"28,6","14,3","28,6","28,6",-,7,-
108,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2601102,ARARIPINA,26000938,ESCOLA ADELINO PEREIRA DE SOUZA,2008,179.6,"24,9",Elementar II,"14,3","35,7","50,0","0,0",-,14,-
109,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2601102,ARARIPINA,26001110,ESCOLA RAIMUNDO TELES DE OLIVEIRA,2008,177.3,"47,0",Elementar II,"16,7","33,3","33,3","16,7",-,6,-
110,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2601102,ARARIPINA,26001128,ESCOLA JUSCELINO KUBITSCHEK,2008,164.9,"39,2",Elementar II,"39,0","29,3","24,4","7,3",-,41,-
111,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2601102,ARARIPINA,26001233,ESCOLA DOMINGOS CORDEIRO,2008,152.2,"31,1",Elementar II,"51,5","30,3","18,2","0,0",-,33,-
112,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2601102,ARARIPINA,26001250,ESCOLA JOAO PEREIRA DA SILVA,2008,132.9,"29,5",Elementar I,"66,7","33,3","0,0","0,0",-,9,-
113,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2601102,ARARIPINA,26001284,ESCOLA MARIANO PEREIRA FILHO,2008,148.9,"25,3",Elementar I,"37,5","62,5","0,0","0,0",-,8,-
114,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2601102,ARARIPINA,26001292,ESCOLA MUNICIPAL OTAVIO PEREIRA DE MELO,2008,180.6,"30,0",Elementar II,"8,8","50,9","35,1","5,3",-,57,-
115,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2601102,ARARIPINA,26001373,GRUPO ESCOLAR JOSE BALDOINO DA SILVA,2008,138.4,"20,2",Elementar I,"73,7","26,3","0,0","0,0",-,19,-
116,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2601102,ARARIPINA,26001403,ESCOLA DIONISIO BOM DE OLIVEIRA,2008,174.7,"38,6",Elementar II,"29,5","31,8","27,3","11,4",-,44,-
117,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2601102,ARARIPINA,26001411,ESCOLA DO RAMALHETE,2008,176.7,"18,6",Elementar II,"14,3","42,9","42,9","0,0",-,7,-
118,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2601102,ARARIPINA,26001420,ESCOLA FLORENTINO ALVES BATISTA,2008,163.8,"23,6",Elementar II,"37,5","50,0","12,5","0,0",-,8,-
119,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2601102,ARARIPINA,26001446,ESCOLA JOSE CLEMENTINO DO NASCIMENTO,2008,135.1,"45,2",Elementar I,"40,0","60,0","0,0","0,0",-,5,-
120,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2601102,ARARIPINA,26001470,ESCOLA PROFESSORA VANDA JACO,2008,128.5,"30,6",Elementar I,"88,9","5,6","5,6","0,0",-,18,-
121,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2601102,ARARIPINA,26001500,ESCOLA ROMAO HENRIQUE GONCALVES,2008,165.4,"20,7",Elementar II,"20,0","60,0","20,0","0,0",-,5,-
122,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2601102,ARARIPINA,26001535,ESCOLA VICENTE VITURINO DE BRITO,2008,154.5,"22,3",Elementar II,"55,6","33,3","11,1","0,0",-,9,-
123,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2601102,ARARIPINA,26001551,ESCOLA SITIO FLAMENGO,2008,180.7,"33,5",Elementar II,"16,7","41,7","25,0","16,7",-,12,-
124,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2601102,ARARIPINA,26001560,ESCOLA JUSTO FRANCO DE LIMA,2008,201.4,"32,6",Básico,"0,0","37,5","50,0","12,5",-,8,-
125,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2601102,ARARIPINA,26001608,ESCOLA NOSSA SRA DO ROSARIO DA POMPEIA,2008,139.9,"39,5",Elementar I,"50,0","50,0","0,0","0,0",-,4,-
126,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2601102,ARARIPINA,26001659,ESCOLA FRANCISCO FERREIRA DE MACEDO,2008,123.6,"51,5",Elementar I,"71,4","14,3","14,3","0,0",-,7,-
127,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2601102,ARARIPINA,26001675,ESCOLA LEOPOLDINO COELHO,2008,156.4,"60,8",Elementar II,"40,0","0,0","60,0","0,0",-,5,-
128,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2601102,ARARIPINA,26001705,ESCOLA SANTA HELENA,2008,156.2,"36,6",Elementar II,"50,0","12,5","37,5","0,0",-,8,-
129,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2601102,ARARIPINA,26001721,ESCOLA VIRGILIO COELHO,2008,157.8,"31,7",Elementar II,"33,3","48,9","15,6","2,2",-,45,-
130,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2601102,ARARIPINA,26001748,ESCOLA ADELINO ADELMO DA SILVA,2008,158.5,"27,1",Elementar II,"40,0","60,0","0,0","0,0",-,5,-
131,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2601102,ARARIPINA,26001772,ESCOLA COSTA E SILVA,2008,171.4,"43,3",Elementar II,"25,7","45,7","20,0","8,6",-,35,-
132,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2601102,ARARIPINA,26001780,ESCOLA DOM AVELAR,2008,103.9,"43,9",Elementar I,"75,0","25,0","0,0","0,0",-,4,-
133,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2601102,ARARIPINA,26001799,ESCOLA DR TANCREDO DE ALMEIDA NEVES,2008,205.1,"67,5",Básico,"0,0","50,0","0,0","50,0",-,2,-
134,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2601102,ARARIPINA,26001810,ESCOLA ENEAS ALVES,2008,143.7,"13,7",Elementar I,"75,0","25,0","0,0","0,0",-,4,-
135,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2601102,ARARIPINA,26001845,ESCOLA PROFESSOR ROBERTO MAGALHAES,2008,151.1,"21,4",Elementar II,"50,0","42,9","7,1","0,0",-,14,-
136,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2601102,ARARIPINA,26140080,ESCOLA FRANCISCO FERREIRA DA CUNHA,2008,199.5,"31,2",Básico,"0,0","36,4","45,5","18,2",-,11,-
137,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2601102,ARARIPINA,26143496,ESCOLA JOAO FELIX DE ABREU,2008,163.8,"41,3",Elementar II,"36,4","27,3","36,4","0,0",-,11,-
138,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2601102,ARARIPINA,26143526,ESCOLA ELOI JOAO DE SOUZA,2008,159.7,"36,6",Elementar II,"20,0","60,0","20,0","0,0",-,5,-
139,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2601102,ARARIPINA,26143828,ESCOLA ANTONIO LAURINDO,2008,153.5,"32,3",Elementar II,"52,9","23,5","23,5","0,0",-,17,-
140,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2601102,ARARIPINA,26144123,ESCOLA PROF MARIA LUZANIRA MUNIZ RAMOS,2008,187.7,"36,2",Básico,"11,1","43,8","24,8","20,3",-,153,-
141,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2601102,ARARIPINA,26155532,ESCOLA EVA MODESTO CORDEIRO,2008,161.6,"32,9",Elementar II,"35,4","41,7","18,8","4,2",-,48,-
142,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2601102,ARARIPINA,26159252,ESCOLA JOSE NERI DE OLIVEIRA,2008,169.6,"40,0",Elementar II,"26,8","37,5","28,6","7,1",-,56,-
143,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2601102,ARARIPINA,26159260,ESCOLA SITIO BAIXA VERDE,2008,184.1,"74,1",Elementar II,"33,3","33,3","0,0","33,3",-,3,-
144,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2601102,ARARIPINA,26159279,ESCOLA DR FRANCISCO DE ALENCAR LIMA,2008,176.2,"35,1",Elementar II,"21,7","38,8","29,5","10,1",-,129,-
145,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2601102,ARARIPINA,26159287,ESCOLA RICARDINO NERI DE OLIVEIRA,2008,139.2,"40,2",Elementar I,"45,5","36,4","18,2","0,0",-,11,-
146,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2601102,ARARIPINA,26159503,ESCOLA LUIZ PEDRO FLORENCIO,2008,165.2,"30,4",Elementar II,"25,0","45,0","30,0","0,0",-,20,-
147,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2601102,ARARIPINA,26176319,ESCOLA MUNICIPAL VICENTE CORDEIRO,2008,167.3,"23,5",Elementar II,"25,0","50,0","25,0","0,0",-,4,-
148,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2601102,ARARIPINA,26179482,ESCOLA EDUARDO DE SOUSA CARVALHO,2008,176.9,"38,8",Elementar II,"26,5","29,4","32,4","11,8",-,34,-
149,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2602001,BODOCO,26001926,COLEGIO MUNICIPAL ANTONIA LOCIO DA CRUZ,2008,155.6,"37,9",Elementar II,"51,4","24,6","18,8","5,1",-,138,-
150,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2602001,BODOCO,26001977,ESCOLA MUNICIPAL DOZE DE JUNHO,2008,158.1,"10,0",Elementar II,"25,0","75,0","0,0","0,0",-,4,-
151,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2602001,BODOCO,26001985,ESCOLA MUNICIPAL ANTONIO PEREIRA LIMA,2008,196.3,"33,7",Básico,"0,0","62,5","12,5","25,0",-,8,-
152,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2602001,BODOCO,26002000,ESCOLA MUL DALVENIZA OLIVEIRA SANTOS,2008,155.3,"33,0",Elementar II,"16,7","83,3","0,0","0,0",-,6,-
153,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2602001,BODOCO,26002019,ESCOLA MUNICIPAL DOIS IRMAOS,2008,148.4,"18,7",Elementar I,"50,0","50,0","0,0","0,0",-,6,-
154,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2602001,BODOCO,26002035,ESCOLA MUNICIPAL DUARTE DA COSTA,2008,142.1,"32,0",Elementar I,"75,0","0,0","25,0","0,0",-,4,-
155,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2602001,BODOCO,26002051,ESCOLA MUNICIPAL ELIZEU MANOEL DA CRUZ,2008,157.0,"40,2",Elementar II,"45,5","27,3","27,3","0,0",-,11,-
156,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2602001,BODOCO,26002108,ESCOLA MUL JOHN KENNEDY,2008,227.7,"27,3",Desejável,"0,0","0,0","33,3","66,7",-,6,-
157,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2602001,BODOCO,26002132,ESCOLA MUL JOSE FERREIRA LIMA,2008,151.8,"22,4",Elementar II,"57,1","42,9","0,0","0,0",-,7,-
158,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2602001,BODOCO,26002167,ESCOLA MUL MAESTRO CARLOS GOMES,2008,161.5,"28,8",Elementar II,"33,3","50,0","16,7","0,0",-,6,-
159,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2602001,BODOCO,26002205,ESCOLA MUNICIPAL MEM DE SA,2008,155.0,"40,5",Elementar II,"50,0","37,5","0,0","12,5",-,8,-
160,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2602001,BODOCO,26002213,ESCOLA MUL MENINO JESUS DE PRAGA,2008,166.1,"52,7",Elementar II,"50,0","0,0","33,3","16,7",-,6,-
161,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2602001,BODOCO,26002302,ESCOLA MUNICIPAL SAO JOSE I,2008,160.6,"25,4",Elementar II,"40,0","40,0","20,0","0,0",-,5,-
162,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2602001,BODOCO,26002337,ESC MUL SEBASTIAO MARQUES DE OLIVEIRA,2008,159.8,"22,2",Elementar II,"20,0","60,0","20,0","0,0",-,10,-
163,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2602001,BODOCO,26002345,ESC MUL SEVERINO FRANCISCO DOS SANTOS,2008,163.0,"36,4",Elementar II,"30,8","30,8","38,5","0,0",-,13,-
164,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2602001,BODOCO,26002353,ESCOLA MUNICIPAL THEODOZIO LEANDRO HORAS,2008,146.9,"31,3",Elementar I,"52,8","36,1","11,1","0,0",-,36,-
165,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2602001,BODOCO,26002434,ESCOLA MUNICIPAL ECA DE QUEIROZ,2008,142.9,"20,2",Elementar I,"64,3","35,7","0,0","0,0",-,14,-
166,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2602001,BODOCO,26002507,ESCOLA MUL ANTONIO ALVES DE MEDEIROS,2008,135.1,"35,5",Elementar I,"60,9","34,8","4,3","0,0",-,23,-
167,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2602001,BODOCO,26002515,ESCOLA MUL ANTONIO BEZERRA DA ROCHA,2008,214.5,"52,5",Básico,"0,0","33,3","0,0","66,7",-,3,-
168,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2602001,BODOCO,26002523,ESCOLA MUNICIPAL ANTONIO GOMES DE SA,2008,188.2,"46,7",Básico,"19,0","28,6","23,8","28,6",-,21,-
169,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2602001,BODOCO,26002531,ESCOLA MUL ANTONIO GONCALVES DA SILVA,2008,183.0,"15,5",Elementar II,"0,0","40,0","60,0","0,0",-,5,-
170,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2602001,BODOCO,26002558,ESCOLA MUNICIPAL BRASILIA,2008,149.6,"33,0",Elementar I,"45,5","45,5","9,1","0,0",-,11,-
171,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2602001,BODOCO,26002574,ESCOLA MUL DOMINGOS BENVINDO DE OLIVEIRA,2008,181.6,"36,1",Elementar II,"11,8","58,8","17,6","11,8",-,17,-
172,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2602001,BODOCO,26002612,ESCOLA MUNICIPAL GUANABARA,2008,142.5,"30,7",Elementar I,"56,3","37,5","6,3","0,0",-,16,-
173,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2602001,BODOCO,26002620,ESCOLA MUNICIPAL JERUSALEM,2008,157.8,"17,7",Elementar II,"33,3","66,7","0,0","0,0",-,6,-
174,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2602001,BODOCO,26002639,ESCOLA MUL JOAO BATISTA DE SOUZA,2008,157.7,"34,6",Elementar II,"37,5","37,5","18,8","6,3",-,16,-
175,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2602001,BODOCO,26002647,ESCOLA MUNICIPAL JOAO FERREIRA DA SILVA,2008,166.9,"34,8",Elementar II,"20,0","60,0","20,0","0,0",-,5,-
176,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2602001,BODOCO,26002655,ESCOLA MUL JOAO GOMES DE SOUZA,2008,163.7,"32,9",Elementar II,"32,1","39,6","26,4","1,9",-,53,-
177,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2602001,BODOCO,26002663,ESCOLA MUL LEOPOLDINO BEZERRA,2008,152.4,"36,9",Elementar II,"28,6","57,1","14,3","0,0",-,7,-
178,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2602001,BODOCO,26002671,ESCOLA MUL LUIZ PEDRO DA SILVA,2008,165.5,"23,5",Elementar II,"12,5","75,0","12,5","0,0",-,8,-
179,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2602001,BODOCO,26002680,ESCOLA MUL LOURIVAL RODRIGUES DE ALENCAR,2008,150.4,"41,0",Elementar II,"37,5","50,0","12,5","0,0",-,8,-
180,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2602001,BODOCO,26002698,ESCOLA MUL MONTE PASCOAL,2008,152.3,"43,4",Elementar II,"66,7","0,0","33,3","0,0",-,6,-
181,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2602001,BODOCO,26002701,ESCOLA MUL MURILO MENDES,2008,161.1,"22,3",Elementar II,"33,3","50,0","16,7","0,0",-,6,-
182,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2602001,BODOCO,26002744,ESC MUL OTACILIO RODRIGUES DO NASCIMENTO,2008,144.5,"23,5",Elementar I,"58,3","41,7","0,0","0,0",-,12,-
183,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2602001,BODOCO,26002760,ESCOLA MUL PADRE ANTONIO VIEIRA,2008,126.4,"59,8",Elementar I,"66,7","33,3","0,0","0,0",-,3,-
184,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2602001,BODOCO,26002809,ESCOLA MUNICIPAL SANTA BARBARA,2008,162.7,"1,7",Elementar II,"0,0","100,0","0,0","0,0",-,2,-
185,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2602001,BODOCO,26002817,ESCOLA MUNICIPAL SANTA BRIGIDA,2008,125.0,"30,4",Elementar I,"80,0","20,0","0,0","0,0",-,5,-
186,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2602001,BODOCO,26002841,ESCOLA MUNICIPAL ANTONIO CUSTODIO,2008,163.9,"41,0",Elementar II,"38,1","33,3","19,0","9,5",-,21,-
187,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2602001,BODOCO,26002850,ESCOLA MUNICIPAL CASSIMIRO DE ABREU,2008,170.0,"34,7",Elementar II,"33,3","33,3","33,3","0,0",-,3,-
188,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2602001,BODOCO,26002876,ESCOLA MUNICIPAL DUARTE COELHO PEREIRA,2008,153.6,"39,5",Elementar II,"57,1","28,6","14,3","0,0",-,7,-
189,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2602001,BODOCO,26002892,ESCOLA MUNICIPAL GETULIO VARGAS,2008,121.3,"26,2",Elementar I,"84,2","15,8","0,0","0,0",-,19,-
190,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2602001,BODOCO,26002906,ESCOLA MUNICIPAL GONCALVES DIAS,2008,207.9,"31,1",Básico,"0,0","30,0","30,0","40,0",-,10,-
191,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2602001,BODOCO,26002914,ESCOLA MUNICIPAL HUMBERTO DE CAMPOS,2008,166.0,"59,3",Elementar II,"60,0","0,0","20,0","20,0",-,5,-
192,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2602001,BODOCO,26002930,ESCOLA MUL JOANA ANGELICA,2008,167.7,"29,2",Elementar II,"40,0","20,0","40,0","0,0",-,5,-
193,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2602001,BODOCO,26002957,ESCOLA MUL PADRE JOSE DE ANCHIETA,2008,145.2,"42,2",Elementar I,"60,0","20,0","20,0","0,0",-,5,-
194,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2602001,BODOCO,26002965,ESCOLA MUNICIPAL SAO FRANCISCO,2008,150.4,"37,5",Elementar II,"50,0","33,3","13,9","2,8",-,36,-
195,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2602001,BODOCO,26002973,ESCOLA MUNICIPAL SANTA INES,2008,149.3,"25,9",Elementar I,"56,3","37,5","6,3","0,0",-,16,-
196,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2602001,BODOCO,26003007,ESCOLA MUNICIPAL WILSON LACERDA,2008,180.2,"74,1",Elementar II,"25,0","25,0","25,0","25,0",-,4,-
